timestamp,time_elapsed,host_name,event_name,cpu_id,process_details,kernel_details
07:12:33.987654321,(++0.000007654),synthetic-host,syscall_entry_read,0,"procname = nginx, pid = 17543, tid = 17544","fd = 50, buf = 987654321123456, count = 1024"
06:58:12.123456789,(++0.000006789),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 17234, tid = 17235","fd = 52, buf = 987654321098765, count = 1024"
07:25:17.123456789,(++0.000007890),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 18045, tid = 18046","fd = 60, buf = 123456789012348, count = 2048"
06:30:45.876543210,(++0.000007432),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 14023, tid = 14024","fd = 42, buf = 123456789012345, count = 1024"
07:05:12.345678901,(++0.000007123),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 18321, tid = 18322","fd = 48, buf = 987654321012345, count = 1024"
08:15:27.123456789,(++0.000007234),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 14567, tid = 14568","filename = /var/log/auth.log, flags = 0x0, mode = 0x1b6"
06:45:33.876543210,(++0.000006789),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 16890, tid = 16891","fd = 48, buf = 123456789123456, count = 2048"
07:18:45.123456789,(++0.000007890),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 18567, tid = 18568","fd = 56, buf = 234567890123456, count = 2048"
07:45:12.345678901,(++0.000007123),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 19012, tid = 19013","fd = 55, buf = 123456789098765, count = 1024"
06:47:12.564738291,(++0.000007321),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 15324, tid = 15325","fd = 37, buf = 123456789012347, count = 1024"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
07:22:19.345678901,(++0.000007789),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 17890, tid = 17891","fd = 49, buf = 192837465564738, count = 1024"
06:55:43.654321987,(++0.000007654),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 17234, tid = 17235","fd = 40, buf = 987654321098765, count = 1024"
09:23:15.456789123,(++0.000007654),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 15678, tid = 15679","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1a4"
07:31:45.234567890,(++0.000007321),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 18901, tid = 18902","fd = 51, buf = 123456789012345, count = 2048"
08:58:12.456789123,(++0.000007856),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 14789, tid = 14790","filename = /etc/passwd, flags = 0x0, mode = 0x1a4"
08:12:33.987654321,(++0.000007123),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 17654, tid = 17655","fd = 50, buf = 987654321012345, count = 2048"
06:50:12.123456789,(++0.000007890),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 12345, tid = 12346","fd = 42, buf = 987654321012345, count = 1024"
06:44:22.123456789,(++0.000007321),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 18234, tid = 18235","fd = 46, buf = 987654321098765, count = 2048"
07:05:34.123456789,(++0.000007654),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 13456, tid = 13457","fd = 38, buf = 246801357924680, count = 1024"
10:15:22.123456789,(++0.000007890),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 20567, tid = 20568","fd = 45, buf = 135792468013579, count = 1024"
07:45:58.123456789,(++0.000007321),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 19234, tid = 19235","fd = 48, buf = 987654321012347, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:02:45.567891234,(++0.000007890),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 16789, tid = 16790","filename = /var/log/auth.log, flags = 0x0, mode = 0x1a4"
09:23:11.123456789,(++0.000007654),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 21001, tid = 21002","fd = 52, buf = 789654123789654, count = 2048"
12:45:33.987654321,(++0.000006789),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 15789, tid = 15790","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1a4"
08:34:55.123456789,(++0.000007890),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 19876, tid = 19877","fd = 51, buf = 123456789012345, count = 2048"
14:12:45.987654321,(++0.000007123),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 23678, tid = 23679","fd = 55, buf = 564738291056473, count = 1024"
13:23:14.123456789,(++0.000007891),synthetic-host,syscall_entry_write,0,"procname = nginx, pid = 22345, tid = 22346","fd = 49, buf = 987654321098765, count = 2048"
05:45:12.345678901,(++0.000007321),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 14567, tid = 14568","fd = 40, buf = 123456789012345, count = 1024"
15:30:47.654321987,(++0.000007456),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 24567, tid = 24568","fd = 60, buf = 987123654987123, count = 1024"
10:22:33.456789123,(++0.000007654),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 18234, tid = 18235","fd = 48, buf = 123456789012345, count = 2048"
07:14:22.334455667,(++0.000007532),synthetic-host,syscall_entry_open,1,"procname = sshd, pid = 17432, tid = 17433","filename = /etc/passwd, flags = 0x0, mode = 0x1a4"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:11:11.111111111,(++0.000007890),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 20001, tid = 20002","fd = 50, buf = 456789123456789, count = 2048"
09:17:45.123456789,(++0.000007890),synthetic-host,syscall_entry_write,0,"procname = nginx, pid = 21001, tid = 21002","fd = 45, buf = 678901234567890, count = 2048"
12:45:23.567890123,(++0.000007856),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 19879, tid = 19880","fd = 52, buf = 987654321012345, count = 2048"
08:25:36.789123456,(++0.000007654),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 15987, tid = 15988","fd = 42, buf = 987654321098765, count = 1024"
14:53:09.876543210,(++0.000007321),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 16543, tid = 16544","filename = /var/log/auth.log, flags = 0x2, mode = 0x1b6"
13:57:28.123456789,(++0.000007945),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 23567, tid = 23568","fd = 44, buf = 123987456321789, count = 1024"
16:45:12.345678901,(++0.000007821),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 27654, tid = 27655","fd = 55, buf = 123456789012345, count = 2048"
15:32:47.654321987,(++0.000007934),synthetic-host,syscall_entry_write,0,"procname = nginx, pid = 29876, tid = 29877","fd = 49, buf = 987654321098765, count = 2048"
10:22:33.987654321,(++0.000007845),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 18976, tid = 18977","filename = /etc/ssh/sshd_config, flags = 0x2, mode = 0x1b6"
07:54:11.334455667,(++0.000007934),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 14253, tid = 14254","fd = 35, buf = 987654321012345, count = 1024"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:34:56.789123456,(++0.000007812),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 21567, tid = 21568","fd = 48, buf = 456789123456789, count = 2048"
09:41:05.123456789,(++0.000007892),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 17239, tid = 17240","filename = /etc/passwd, flags = 0x0, mode = 0x1b6"
12:15:24.123456789,(++0.000007999),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 19384, tid = 19385","fd = 45, buf = 123456789012345, count = 1024"
08:22:33.123456789,(++0.000007912),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 17654, tid = 17655","filename = /var/log/secure, flags = 0x0, mode = 0x1b6"
14:28:17.456789123,(++0.000007853),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 24680, tid = 24681","fd = 50, buf = 234567890123456, count = 2048"
13:47:56.123456789,(++0.000007923),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 25432, tid = 25433","fd = 56, buf = 987654321098765, count = 2048"
07:18:39.123456789,(++0.000007890),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 18456, tid = 18457","filename = /etc/ssh/ssh_config, flags = 0x0, mode = 0x1b6"
16:05:47.456789123,(++0.000007965),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 19876, tid = 19877","filename = /etc/ssh/sshd_config, flags = 0x2, mode = 0x1b6"
10:22:17.987654321,(++0.000007987),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 19876, tid = 19877","fd = 40, buf = 123456789098765, count = 1024"
07:55:33.123456789,(++0.000007812),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 18567, tid = 18568","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:33:45.987654321,(++0.000007856),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 20012, tid = 20013","filename = /etc/passwd, flags = 0x0, mode = 0x1b6"
09:45:12.654321987,(++0.000007894),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 21034, tid = 21035","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
15:34:27.654321987,(++0.000007936),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 26789, tid = 26790","fd = 52, buf = 876543210123456, count = 2048"
08:27:54.123456789,(++0.000007965),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 31245, tid = 31246","fd = 48, buf = 987654321012345, count = 2048"
14:21:56.876543210,(++0.000007952),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 22345, tid = 22346","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
12:47:33.123456789,(++0.000007945),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 21345, tid = 21346","filename = /etc/ssh/ssh_config, flags = 0x0, mode = 0x1b6"
14:03:25.456789123,(++0.000007852),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 21789, tid = 21790","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
07:48:15.123456789,(++0.000007923),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 20567, tid = 20568","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
10:24:17.456789123,(++0.000007912),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 19876, tid = 19877","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
10:55:47.876543210,(++0.000007981),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 19823, tid = 19824","fd = 45, buf = 123456789012345, count = 4096"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:22:33.987654321,(++0.000007890),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 15001, tid = 15002","fd = 57, buf = 123098456789012, count = 4096"
09:15:42.234567890,(++0.000007965),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 32145, tid = 32146","fd = 46, buf = 987654321098765, count = 2048"
13:45:12.678912345,(++0.000007934),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 14235, tid = 14236","fd = 50, buf = 678912345678901, count = 2048"
15:30:45.123456789,(++0.000007850),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 23456, tid = 23457","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
08:34:56.123456789,(++0.000007912),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 22001, tid = 22002","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
12:47:33.456789123,(++0.000007850),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 24567, tid = 24568","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
14:02:38.123456789,(++0.000007945),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 18765, tid = 18766","fd = 39, buf = 987654321012345, count = 2048"
07:21:45.567891234,(++0.000007932),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 18765, tid = 18766","fd = 47, buf = 135792468013579, count = 4096"
10:05:33.123456789,(++0.000007982),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 16345, tid = 16346","fd = 42, buf = 987654321123456, count = 4096"
16:25:14.567891234,(++0.000007870),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 17532, tid = 17533","fd = 45, buf = 123456789012345, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:23:44.987654321,(++0.000007915),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 21098, tid = 21099","fd = 48, buf = 123456789098765, count = 2048"
09:15:27.123456789,(++0.000007890),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 18976, tid = 18977","fd = 51, buf = 456789012345678, count = 2048"
13:45:22.123456789,(++0.000007965),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 25346, tid = 25347","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
15:17:48.123456789,(++0.000007890),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 22456, tid = 22457","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
08:32:17.123456789,(++0.000007893),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 19876, tid = 19877","fd = 40, buf = 567890123456789, count = 3072"
12:47:53.234567891,(++0.000007934),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 17654, tid = 17655","fd = 38, buf = 192837465012345, count = 4096"
07:48:30.123456789,(++0.000007920),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 18234, tid = 18235","fd = 44, buf = 123456789876543, count = 4096"
14:16:29.654321987,(++0.000007925),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 18297, tid = 18298","fd = 46, buf = 908172635487261, count = 4096"
10:54:33.123456789,(++0.000007912),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 13875, tid = 13876","fd = 39, buf = 987654321012345, count = 2048"
17:24:05.876543210,(++0.000008134),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 23456, tid = 23457","fd = 36, buf = 564738291056472, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:05:12.987654321,(++0.000007978),synthetic-host,syscall_entry_write,0,"procname = nginx, pid = 19821, tid = 19822","fd = 42, buf = 567890123456789, count = 3072"
09:27:14.876543210,(++0.000007845),synthetic-host,syscall_entry_open,1,"procname = sshd, pid = 24567, tid = 24568","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
13:22:14.567891234,(++0.000007965),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 24321, tid = 24322","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
15:22:11.456789123,(++0.000007900),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 19833, tid = 19834","fd = 41, buf = 453627189045623, count = 4096"
08:45:12.345678912,(++0.000007950),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 17689, tid = 17690","fd = 40, buf = 123456789012345, count = 4096"
12:34:56.789123456,(++0.000007890),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 14567, tid = 14568","fd = 45, buf = 789456123789456, count = 4096"
07:45:18.123456789,(++0.000007800),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 15789, tid = 15790","fd = 38, buf = 112233445566778, count = 4096"
14:03:45.123456789,(++0.000007932),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 15982, tid = 15983","fd = 37, buf = 987654321098765, count = 2048"
10:18:37.123456789,(++0.000007950),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 17691, tid = 17692","fd = 33, buf = 987654321012345, count = 2048"
16:05:14.123456789,(++0.000007890),synthetic-host,syscall_entry_open,2,"procname = sshd, pid = 25478, tid = 25479","filename = /var/log/auth.log, flags = 0x0, mode = 0x1b6"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:12:45.654321987,(++0.000007912),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 25123, tid = 25124","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
09:14:55.123456789,(++0.000007890),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 16789, tid = 16790","fd = 42, buf = 234567890123456, count = 4096"
06:47:23.123456789,(++0.000007945),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 14235, tid = 14236","fd = 39, buf = 987123456789012, count = 4096"
13:22:18.876543210,(++0.000007925),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 16345, tid = 16346","fd = 41, buf = 567890123456789, count = 4096"
08:29:11.456789123,(++0.000007956),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 15432, tid = 15433","fd = 46, buf = 456789123456789, count = 4096"
12:34:56.987654321,(++0.000008234),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 26543, tid = 26544","filename = /etc/passwd, flags = 0x0, mode = 0x1b6"
07:48:33.123456789,(++0.000007890),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 24321, tid = 24322","filename = /etc/hosts, flags = 0x0, mode = 0x1b6"
14:23:57.456789123,(++0.000007895),synthetic-host,syscall_entry_open,2,"procname = sshd, pid = 27654, tid = 27655","filename = /var/log/syslog, flags = 0x0, mode = 0x1b6"
10:45:23.123456789,(++0.000007890),synthetic-host,syscall_entry_open,1,"procname = sshd, pid = 27356, tid = 27357","filename = /var/log/auth.log, flags = 0x0, mode = 0x1b6"
07:15:42.345678901,(++0.000007812),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 13579, tid = 13580","fd = 33, buf = 123456789012345, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:15:22.543216789,(++0.000007923),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 17890, tid = 17891","fd = 43, buf = 987654321012345, count = 4096"
09:18:45.987654321,(++0.000007956),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 19876, tid = 19877","fd = 42, buf = 876543210987654, count = 4096"
15:12:47.234567890,(++0.000007832),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 18234, tid = 18235","fd = 47, buf = 123456789012345, count = 4096"
13:27:45.123456789,(++0.000007945),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 28764, tid = 28765","filename = /var/log/messages, flags = 0x0, mode = 0x1b6"
08:45:12.123456789,(++0.000007893),synthetic-host,syscall_entry_open,1,"procname = sshd, pid = 25678, tid = 25679","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
12:34:56.789123456,(++0.000007890),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 24567, tid = 24568","filename = /etc/passwd, flags = 0x0, mode = 0x1b6"
14:56:31.123456789,(++0.000007912),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 28901, tid = 28902","filename = /var/log/auth.log, flags = 0x0, mode = 0x1b6"
16:22:18.456789123,(++0.000007865),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 29012, tid = 29013","filename = /var/log/secure, flags = 0x0, mode = 0x1b6"
10:25:33.456789123,(++0.000007945),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 15342, tid = 15343","fd = 35, buf = 123456789012346, count = 2048"
07:22:15.123456789,(++0.000007932),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 13045, tid = 13046","fd = 31, buf = 987654321098765, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:43:21.987654321,(++0.000007856),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 17456, tid = 17457","fd = 45, buf = 987654321012345, count = 4096"
09:15:43.987654321,(++0.000007891),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 16543, tid = 16544","fd = 42, buf = 112233445566778, count = 4096"
15:02:47.654321987,(++0.000007899),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 31245, tid = 31246","filename = /var/log/syslog, flags = 0x0, mode = 0x1b6"
13:57:44.564738291,(++0.000007904),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 27834, tid = 27835","filename = /etc/ssh/ssh_config, flags = 0x0, mode = 0x1b6"
08:47:19.345678912,(++0.000007934),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 26789, tid = 26790","filename = /etc/hosts, flags = 0x0, mode = 0x1b6"
12:34:56.123456789,(++0.000008123),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 30123, tid = 30124","filename = /var/log/auth.log, flags = 0x0, mode = 0x1b6"
14:18:07.123456789,(++0.000007912),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 14567, tid = 14568","fd = 38, buf = 564738291012345, count = 3072"
07:45:12.234567891,(++0.000007912),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 14231, tid = 14232","fd = 29, buf = 987654321012345, count = 2048"
10:15:32.456789123,(++0.000007920),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 14321, tid = 14322","fd = 25, buf = 123456789012345, count = 2048"
16:25:44.123456789,(++0.000007856),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 17654, tid = 17655","fd = 28, buf = 987654321012345, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:27:56.123456789,(++0.000007999),synthetic-host,syscall_entry_write,1,"procname = nginx, pid = 15234, tid = 15235","fd = 40, buf = 998877665544332, count = 4096"
09:45:30.987654321,(++0.000007899),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 32001, tid = 32002","filename = /var/log/syslog, flags = 0x0, mode = 0x1b6"
15:42:11.987654321,(++0.000008123),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 28901, tid = 28902","filename = /etc/passwd, flags = 0x0, mode = 0x1b6"
13:37:45.987654321,(++0.000007945),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 15432, tid = 15433","fd = 42, buf = 876543210123456, count = 5120"
08:24:16.345678912,(++0.000007963),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 31245, tid = 31246","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
12:04:15.678912345,(++0.000007932),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 16789, tid = 16790","fd = 45, buf = 987654321098765, count = 3072"
07:32:11.567890123,(++0.000007891),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 13254, tid = 13255","fd = 27, buf = 123456789012345, count = 2048"
14:22:18.654321987,(++0.000007856),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 16890, tid = 16891","fd = 37, buf = 567890123456789, count = 4096"
10:15:32.456789123,(++0.000007845),synthetic-host,syscall_entry_read,2,"procname = nginx, pid = 14023, tid = 14024","fd = 31, buf = 234567890123456, count = 2048"
10:45:27.123456789,(++0.000008215),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 13567, tid = 13568","fd = 28, buf = 987654321012345, count = 2048"
06:13:02.227946563,(++0.000008417),synthetic-host,syscall_entry_read,3,"procname = nginx, pid = 12542, tid = 12543","fd = 34, buf = 314159265358979, count = 1024"
11:27:33.678901234,(++0.000007912),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 30567, tid = 30568","filename = /var/log/auth.log, flags = 0x0, mode = 0x1b6"
09:47:21.123456789,(++0.000007934),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 30212, tid = 30213","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
15:48:22.123456789,(++0.000007999),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 17890, tid = 17891","fd = 44, buf = 123456789987654, count = 4096"
07:45:30.123456789,(++0.000007890),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 32001, tid = 32002","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
08:45:12.345678901,(++0.000007901),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 15023, tid = 15024","fd = 42, buf = 876543210987654, count = 4096"
12:34:56.789012345,(++0.000008123),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 14321, tid = 14322","fd = 29, buf = 987654321098765, count = 2048"
13:55:42.123456789,(++0.000007932),synthetic-host,syscall_entry_write,2,"procname = nginx, pid = 17234, tid = 17235","fd = 41, buf = 987654321234567, count = 4096"
14:23:45.678901234,(++0.000007986),synthetic-host,syscall_entry_read,1,"procname = nginx, pid = 15432, tid = 15433","fd = 27, buf = 123456789012345, count = 2048"
07:52:15.987654321,(++0.000007954),synthetic-host,syscall_entry_open,0,"procname = sshd, pid = 31245, tid = 31246","filename = /etc/ssh/sshd_config, flags = 0x0, mode = 0x1b6"
