"timestamp","time_elapsed","host_name","event_name","cpu_id","procname","process_details","kernel_details"
"'12:34:56.100210000","'0.000008766","synthetic-host","syscall_exit_epoll_wait",5,"gnome-shell","pid = 1112, tid = 1112","ret = 1, events = 140735594125000"
"'12:34:56.100211111","'0.000001111","synthetic-host","syscall_entry_eventfd2",4,"lttng","pid = 2223, tid = 2223","count = 0, flags = 0"
"'12:34:56.100220000","'0.000008889","synthetic-host","syscall_exit_eventfd2",4,"lttng","pid = 2223, tid = 2223","ret = 9"
"'12:34:56.100221234","'0.000001234","synthetic-host","syscall_entry_timerfd_settime",1,"lttng-consumerd","pid = 2224, tid = 2225","ufd = 10, flags = 0, utmr = 140735594126000"
"'12:34:56.100230000","'0.000008766","synthetic-host","syscall_exit_timerfd_settime",1,"lttng-consumerd","pid = 2224, tid = 2225","ret = 0, otmr = 0"
"'12:34:56.100231111","'0.000001111","synthetic-host","syscall_entry_rt_sigaction",2,"sudo","pid = 3333, tid = 3333","sig = 15, act = 140735594126800, sigsetsize = 8"
"'12:34:56.100240000","'0.000008889","synthetic-host","syscall_exit_rt_sigaction",2,"sudo","pid = 3333, tid = 3333","ret = 0, oact = 0"
"'12:34:56.100241234","'0.000001234","synthetic-host","syscall_entry_rt_sigprocmask",2,"sudo","pid = 3333, tid = 3333","how = 1, nset = 140735594127200, sigsetsize = 8"
"'12:34:56.100250000","'0.000008766","synthetic-host","syscall_exit_rt_sigprocmask",2,"sudo","pid = 3333, tid = 3333","ret = 0, oset = 140735594127208"
"'12:34:56.100251111","'0.000001111","synthetic-host","syscall_entry_getrandom",3,"wget","pid = 4444, tid = 4444","buf = 140735594128000, count = 32, flags = 0"
"'12:34:56.100260000","'0.000008889","synthetic-host","syscall_exit_getrandom",3,"wget","pid = 4444, tid = 4444","ret = 32, buf = 140735594128000, count = 32, flags = 0"
"'12:34:56.100261234","'0.000001234","synthetic-host","syscall_entry_clock_nanosleep",3,"sleep","pid = 5555, tid = 5555","which_clock = 0, flags = 0, rqtp = 140735594129000"
"'12:34:56.100270000","'0.000008766","synthetic-host","syscall_exit_clock_nanosleep",3,"sleep","pid = 5555, tid = 5555","ret = 0"
"'12:34:56.100271111","'0.000001111","synthetic-host","syscall_entry_ioctl",7,"containerd","pid = 6666, tid = 6667","fd = 12, cmd = 21531, arg = 140735594130000"
"'12:34:56.100280000","'0.000008889","synthetic-host","syscall_exit_ioctl",7,"containerd","pid = 6666, tid = 6667","ret = 0, arg = 140735594130000"
"'12:34:56.100281234","'0.000001234","synthetic-host","syscall_entry_fadvise64_64",6,"apt","pid = 1111, tid = 1111","fd = 5, offset = 0, len = 1024, advice = 2"
"'12:34:56.100290000","'0.000008766","synthetic-host","syscall_exit_fadvise64_64",6,"apt","pid = 1111, tid = 1111","ret = 0, fd = 5, offset = 0, len = 1024, advice = 2"
"'12:34:56.100291111","'0.000001111","synthetic-host","syscall_entry_shutdown",0,"node","pid = 9999, tid = 10000","fd = 6, how = 2"
"'12:34:56.100300000","'0.000008889","synthetic-host","syscall_exit_shutdown",0,"node","pid = 9999, tid = 10000","ret = 0"
"'12:34:56.100301234","'0.000001234","synthetic-host","syscall_entry_newfstat",0,"bash","pid = 2222, tid = 2222","fd = 5"
"'12:34:56.100310000","'0.000008766","synthetic-host","syscall_exit_newfstat",0,"bash","pid = 2222, tid = 2222","ret = 0, statbuf = 140735594131000"
"'12:34:56.100311111","'0.000001111","synthetic-host","syscall_entry_exit_group",1,"sshd","pid = 6789, tid = 6790","error_code = 0"
"'12:34:56.100320000","'0.000008889","synthetic-host","syscall_entry_wait4",1,"postgres","pid = 8888, tid = 8888","upid = -1, options = 0"
"'12:34:56.100321234","'0.000001234","synthetic-host","syscall_exit_wait4",1,"postgres","pid = 8888, tid = 8888","ret = 7777, stat_addr = 140735594132000, ru = 0"
"'12:34:56.100330000","'0.000008766","synthetic-host","syscall_entry_newfstatat",1,"mysql","pid = 7777, tid = 7777","dfd = -100, filename = ., flag = 0"
"'12:34:56.100331111","'0.000001111","synthetic-host","syscall_exit_newfstatat",1,"mysql","pid = 7777, tid = 7777","ret = 0, statbuf = 140735594133000"
"'12:34:56.100340000","'0.000008889","synthetic-host","syscall_entry_faccessat",2,"redis-server","pid = 3456, tid = 3456","dfd = -100, filename = /var/lib/redis/dump.rdb, mode = 0"
"'12:34:56.100341234","'0.000001234","synthetic-host","syscall_exit_faccessat",2,"redis-server","pid = 3456, tid = 3456","ret = 0"
"'12:34:56.100350000","'0.000008766","synthetic-host","syscall_entry_getdents64",0,"docker","pid = 4567, tid = 4568","fd = 9, count = 32768"
"'12:34:56.100351111","'0.000001111","synthetic-host","syscall_exit_getdents64",0,"docker","pid = 4567, tid = 4568","ret = 512, dirent = 140735594134000"
"'12:34:56.100360000","'0.000008889","synthetic-host","syscall_entry_epoll_ctl",5,"nginx","pid = 1234, tid = 1234","epfd = 10, op_enum = ( EPOLL_CTL_ADD : 1 ), fd = 4, event = data_union = u64 = 0x1"
"'12:34:56.100361234","'0.000001234","synthetic-host","syscall_exit_epoll_ctl",5,"nginx","pid = 1234, tid = 1234","ret = 0"
"'12:34:56.100370000","'0.000008766","synthetic-host","syscall_entry_recvmsg",6,"lttng-runas","pid = 3334, tid = 3334","fd = 11, msg = 140735594135000, flags = 0"
"'12:34:56.100371234","'0.000001234","synthetic-host","syscall_exit_recvmsg",6,"lttng-runas","pid = 3334, tid = 3334","ret = 0, msg = 140735594135000"
"'12:34:56.100380000","'0.000008766","synthetic-host","syscall_entry_sync_file_range",6,"lttng-consumerd","pid = 2224, tid = 2225","fd = 12, offset = 0, nbytes = 16384, flags = 0"
"'12:34:56.100381111","'0.000001111","synthetic-host","syscall_exit_sync_file_range",6,"lttng-consumerd","pid = 2224, tid = 2225","ret = 0"
"'12:34:56.100390000","'0.000008889","synthetic-host","syscall_entry_clone",0,"bash","pid = 2222, tid = 2222","flags = 0x102000, newsp = 0x0, parent_tid = 0x0, child_tid = 0x0"
"'12:34:56.100391234","'0.000001234","synthetic-host","syscall_exit_clone",0,"bash","pid = 2222, tid = 2222","ret = 3344"
"'12:34:56.100400000","'0.000008766","synthetic-host","syscall_entry_set_tid_address",0,"bash","pid = 3344, tid = 3344","tidptr = 140735594136000"
"'12:34:56.100401234","'0.000001234","synthetic-host","syscall_exit_set_tid_address",0,"bash","pid = 3344, tid = 3344","ret = 3344"
"'12:34:56.100410000","'0.000008766","synthetic-host","syscall_entry_prlimit64",3,"curl","pid = 5678, tid = 5678","pid = 0, resource = 7, new_rlim = 140735594137000"
"'12:34:56.100411111","'0.000001111","synthetic-host","syscall_exit_prlimit64",3,"curl","pid = 5678, tid = 5678","ret = 0, old_rlim = 140735594137500"
"'12:34:56.100420000","'0.000008889","synthetic-host","syscall_entry_clock_nanosleep",3,"curl","pid = 5678, tid = 5678","which_clock = 0, flags = 0, rqtp = 140735594138000"
"'12:34:56.100430000","'0.000010000","synthetic-host","syscall_entry_sendmsg",2,"systemd","pid = 2345, tid = 2345","fd = 13, msg = 140735594139000, flags = 0"
"'12:34:56.100431234","'0.000001234","synthetic-host","syscall_exit_sendmsg",2,"systemd","pid = 2345, tid = 2345","ret = 64"
"'12:34:56.100440000","'0.000008766","synthetic-host","syscall_entry_recvmsg",2,"sshd","pid = 6789, tid = 6790","fd = 13, msg = 140735594140000, flags = 0"
"'12:34:56.100441234","'0.000001234","synthetic-host","syscall_exit_recvmsg",2,"sshd","pid = 6789, tid = 6790","ret = 128, msg = 140735594140000"
"'12:34:56.100450000","'0.000008766","synthetic-host","syscall_entry_getsockname",3,"nginx","pid = 1234, tid = 1234","fd = 4, usockaddr_len = 32"
"'12:34:56.100451234","'0.000001234","synthetic-host","syscall_exit_getsockname",3,"nginx","pid = 1234, tid = 1234","ret = 0, usockaddr = 140735594141000, usockaddr_len = 32"
"'12:34:56.100460000","'0.000008766","synthetic-host","syscall_entry_getsockopt",3,"nginx","pid = 1234, tid = 1234","fd = 4, level = 1, optname = 3, optlen = 32"
"'12:34:56.100461234","'0.000001234","synthetic-host","syscall_exit_getsockopt",3,"nginx","pid = 1234, tid = 1234","ret = 0, optval = 64, optlen = 4"
"'12:34:56.100470000","'0.000008766","synthetic-host","syscall_entry_setsockopt",3,"nginx","pid = 1234, tid = 1234","fd = 4, level = 1, optname = 3, optval = 140735594142000, optlen = 4"
"'12:34:56.100471234","'0.000001234","synthetic-host","syscall_exit_setsockopt",3,"nginx","pid = 1234, tid = 1234","ret = 0"
"'12:34:56.100480000","'0.000008766","synthetic-host","syscall_entry_msync",4,"systemd","pid = 2345, tid = 2345","addr = 140735594143000, len = 4096, flags = 4"
"'12:34:56.100481234","'0.000001234","synthetic-host","syscall_exit_msync",4,"systemd","pid = 2345, tid = 2345","ret = 0"
"'12:34:56.100490000","'0.000008766","synthetic-host","syscall_entry_timerfd_create",5,"docker","pid = 4567, tid = 4568","clockid = 0, flags = 0"
"'12:34:56.100491234","'0.000001234","synthetic-host","syscall_exit_timerfd_create",5,"docker","pid = 4567, tid = 4568","ret = 14"
"'12:34:56.100500000","'0.000008766","synthetic-host","syscall_entry_getrandom",6,"containerd","pid = 6666, tid = 6667","buf = 140735594144000, count = 16, flags = 0"
"'12:00:00.000000001","'0.000001234","synthetic-host","syscall_entry_openat",3,"nginx","pid = 1200, tid = 1200","dfd = -100, filename = /etc/nginx/nginx.conf, flags = 524288, mode = 0"
"'12:00:00.000001500","'0.000002345","synthetic-host","syscall_exit_openat",3,"nginx","pid = 1200, tid = 1200","ret = 3"
"'12:00:00.000002800","'0.000001100","synthetic-host","syscall_entry_read",3,"nginx","pid = 1200, tid = 1200","fd = 3, count = 1024"
"'12:00:00.000003900","'0.000000800","synthetic-host","syscall_exit_read",3,"nginx","pid = 1200, tid = 1200","ret = 512, buf = 281474976710656"
"'12:00:00.000005300","'0.000001500","synthetic-host","syscall_entry_write",3,"nginx","pid = 1200, tid = 1200","fd = 1, buf = 281474976711168, count = 6"
"'12:00:00.000006800","'0.000001200","synthetic-host","syscall_exit_write",3,"nginx","pid = 1200, tid = 1200","ret = 6"
"'12:00:00.000008100","'0.000000900","synthetic-host","syscall_entry_socket",1,"systemd","pid = 1, tid = 1","family = 1, type = 1, protocol = 0"
"'12:00:00.000009000","'0.000001100","synthetic-host","syscall_exit_socket",1,"systemd","pid = 1, tid = 1","ret = 4"
"'12:00:00.000010500","'0.000002400","synthetic-host","syscall_entry_connect",1,"systemd","pid = 1, tid = 1","fd = 4, uservaddr = 281474976712000, addrlen = 16"
"'12:00:00.000012900","'0.000001800","synthetic-host","syscall_exit_connect",1,"systemd","pid = 1, tid = 1","ret = 0"
"'12:00:00.000014300","'0.000001200","synthetic-host","syscall_entry_accept",2,"sshd","pid = 3456, tid = 3456","fd = 5, upeer_sockaddr = 281474976712512, upeer_addrlen = 281474976712504"
"'12:00:00.000015500","'0.000001100","synthetic-host","syscall_exit_accept",2,"sshd","pid = 3456, tid = 3456","ret = 6"
"'12:00:00.000016700","'0.000001300","synthetic-host","syscall_entry_fcntl",2,"sshd","pid = 3456, tid = 3456","fd = 6, cmd = 3, arg = 0"
"'12:00:00.000018000","'0.000001400","synthetic-host","syscall_exit_fcntl",2,"sshd","pid = 3456, tid = 3456","ret = 2"
"'12:00:00.000019500","'0.000002000","synthetic-host","syscall_entry_epoll_wait",2,"elasticsearch","pid = 11822, tid = 11822","epfd = 7, events = 1024, timeout = -1"
"'12:00:00.000021600","'0.000002100","synthetic-host","syscall_exit_epoll_wait",2,"elasticsearch","pid = 11822, tid = 11822","ret = 0, nevents = 0"
"'12:00:00.000023800","'0.000002200","synthetic-host","syscall_entry_mmap",4,"curl","pid = 14345, tid = 14345","addr = 0, len = 4096, prot = 3, flags = 34, fd = -1, offset = 0"
"'12:00:00.000026000","'0.000002000","synthetic-host","syscall_exit_mmap",4,"curl","pid = 14345, tid = 14345","ret = 140737488346112"
"'12:00:00.000028100","'0.000002100","synthetic-host","syscall_entry_munmap",4,"curl","pid = 14345, tid = 14345","addr = 140737488346112, len = 4096"
"'12:00:00.000030300","'0.000002200","synthetic-host","syscall_exit_munmap",4,"curl","pid = 14345, tid = 14345","ret = 0"
"'12:00:00.000032600","'0.000002300","synthetic-host","syscall_entry_brk",4,"wget","pid = 5678, tid = 5678","brk = 0x560e9c24a000"
"'12:00:00.000035000","'0.000002400","synthetic-host","syscall_exit_brk",4,"wget","pid = 5678, tid = 5678","ret = 0x560e9c24a000"
"'12:00:00.000037500","'0.000002500","synthetic-host","syscall_entry_getrandom",5,"bash","pid = 2345, tid = 2345","buf = 0x7ffc0000abcd, count = 16, flags = 0"
"'12:00:00.000038500","'0.000001000","synthetic-host","syscall_exit_getrandom",5,"bash","pid = 2345, tid = 2345","ret = 16"
"'12:00:00.000040000","'0.000001500","synthetic-host","syscall_entry_futex",5,"bash","pid = 2345, tid = 2345","uaddr = 0x7ffc0000ff00, op = 0, val = 1, timeout = 0"
"'12:00:00.000041500","'0.000001500","synthetic-host","syscall_exit_futex",5,"bash","pid = 2345, tid = 2345","ret = 0"
"'12:00:00.000043000","'0.000001300","synthetic-host","syscall_entry_clone",6,"bash","pid = 2345, tid = 2345","flags = 0x1120, newsp = 0, parent_tid = 0, child_tid = 0"
"'12:00:00.000044300","'0.000001300","synthetic-host","syscall_exit_clone",6,"bash","pid = 2345, tid = 2345","ret = 2346"
"'12:00:00.000045600","'0.000001300","synthetic-host","syscall_entry_execve",6,"bash","pid = 2346, tid = 2346","filename = /usr/bin/sleep, argv = 0x7ffc0000cdef, envp = 0x7ffc0000bcde"
"'12:00:00.000046900","'0.000001300","synthetic-host","syscall_exit_execve",6,"sleep","pid = 2346, tid = 2346","ret = 0"
"'12:00:00.000048200","'0.000001200","synthetic-host","syscall_entry_newfstatat",0,"sleep","pid = 2346, tid = 2346","dfd = -100, filename = /usr/bin/sleep, flag = 0"
"'12:00:00.000049400","'0.000001200","synthetic-host","syscall_exit_newfstatat",0,"sleep","pid = 2346, tid = 2346","ret = 0, statbuf = 0x7f8c00001234"
"'12:00:00.000050600","'0.000001200","synthetic-host","syscall_entry_lseek",0,"sleep","pid = 2346, tid = 2346","fd = 0, offset = 0, whence = 0"
"'12:00:00.000051800","'0.000001200","synthetic-host","syscall_exit_lseek",0,"sleep","pid = 2346, tid = 2346","ret = 0"
"'12:00:00.000053000","'0.000001200","synthetic-host","syscall_entry_socket",1,"lttng-runas","pid = 14324, tid = 14324","family = 2, type = 1, protocol = 0"
"'12:00:00.000054300","'0.000001300","synthetic-host","syscall_exit_socket",1,"lttng-runas","pid = 14324, tid = 14324","ret = 7"
"'12:00:00.000055600","'0.000001300","synthetic-host","syscall_entry_sendto",1,"curl","pid = 14345, tid = 14345","fd = 7, buff = 0x7f8c0000aaaa, len = 128, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.000056800","'0.000001200","synthetic-host","syscall_exit_sendto",1,"curl","pid = 14345, tid = 14345","ret = 128"
"'12:00:00.000058000","'0.000001200","synthetic-host","syscall_entry_recvfrom",1,"curl","pid = 14345, tid = 14345","fd = 7, size = 64, flags = 0, addr_len = 0"
"'12:00:00.000059200","'0.000001200","synthetic-host","syscall_exit_recvfrom",1,"curl","pid = 14345, tid = 14345","ret = 64, ubuf = 0x7f8c0000bbbb, addr_len = 0"
"'12:00:00.000060400","'0.000001200","synthetic-host","syscall_entry_shutdown",0,"elasticsearch","pid = 11822, tid = 11822","fd = 7, how = 2"
"'12:00:00.000061600","'0.000001200","synthetic-host","syscall_exit_shutdown",0,"elasticsearch","pid = 11822, tid = 11822","ret = 0"
"'12:00:00.000062800","'0.000001200","synthetic-host","syscall_entry_timerfd_settime",0,"lttng-consumerd","pid = 14323, tid = 14330","ufd = 10, flags = 1, utmr = 0x7f8c0000ccdd"
"'12:00:00.000064000","'0.000001200","synthetic-host","syscall_exit_timerfd_settime",0,"lttng-consumerd","pid = 14323, tid = 14330","ret = 0, otmr = 0"
"'12:00:00.000065200","'0.000001200","synthetic-host","syscall_entry_rt_sigaction",2,"sudo","pid = 5679, tid = 5679","sig = 2, act = 0x7f8c0000ddff, sigsetsize = 8"
"'12:00:00.000066400","'0.000001200","synthetic-host","syscall_exit_rt_sigaction",2,"sudo","pid = 5679, tid = 5679","ret = 0, oact = 0"
"'12:00:00.000067600","'0.000001200","synthetic-host","syscall_entry_rt_sigprocmask",2,"sudo","pid = 5679, tid = 5679","how = 0, nset = 0x7f8c0000eeff, sigsetsize = 8"
"'12:00:00.000068800","'0.000001200","synthetic-host","syscall_exit_rt_sigprocmask",2,"sudo","pid = 5679, tid = 5679","ret = 0, oset = 0x7f8c0000ff00"
"'12:00:00.000070000","'0.000001200","synthetic-host","syscall_entry_prlimit64",3,"systemd","pid = 1, tid = 1","pid = 0, resource = 7, new_rlim = 0"
"'12:00:00.000071200","'0.000001200","synthetic-host","syscall_exit_prlimit64",3,"systemd","pid = 1, tid = 1","ret = 0, old_rlim = 0x7f8c00001111"
"'12:00:00.000072400","'0.000001200","synthetic-host","syscall_entry_clock_nanosleep",3,"sleep","pid = 2346, tid = 2346","which_clock = 0, flags = 0, rqtp = 0x7f8c00002222"
"'12:00:00.000074800","'0.000002400","synthetic-host","syscall_exit_getpid",5,"wget","pid = 5678, tid = 5678","ret = 5678"
"'12:00:00.000076000","'0.000001200","synthetic-host","syscall_exit_getuid",5,"wget","pid = 5678, tid = 5678","ret = 1000"
"'12:00:00.000077200","'0.000001200","synthetic-host","syscall_exit_getgid",5,"wget","pid = 5678, tid = 5678","ret = 1000"
"'12:00:00.000078400","'0.000001200","synthetic-host","syscall_exit_geteuid",5,"wget","pid = 5678, tid = 5678","ret = 0"
"'12:00:00.000079600","'0.000001200","synthetic-host","syscall_exit_getegid",5,"wget","pid = 5678, tid = 5678","ret = 0"
"'12:00:00.000080800","'0.000001200","synthetic-host","syscall_entry_chmod",1,"bash","pid = 2345, tid = 2345","filename = /tmp/test.txt, mode = 0664"
"'12:00:00.000082000","'0.000001200","synthetic-host","syscall_exit_chmod",1,"bash","pid = 2345, tid = 2345","ret = 0"
"'12:00:00.000083200","'0.000001200","synthetic-host","syscall_entry_chown",1,"bash","pid = 2345, tid = 2345","filename = /tmp/test.txt, user = 1000, group = 1000"
"'12:00:00.000084400","'0.000001200","synthetic-host","syscall_exit_chown",1,"bash","pid = 2345, tid = 2345","ret = 0"
"'12:00:00.000085600","'0.000001200","synthetic-host","syscall_exit_getppid",0,"sshd","pid = 3456, tid = 3456","ret = 1"
"'12:00:00.000086800","'0.000001200","synthetic-host","syscall_entry_getresuid",0,"sshd","pid = 3456, tid = 3456","ruid = 0, euid = 0, suid = 0"
"'12:00:00.000088000","'0.000001200","synthetic-host","syscall_exit_getresuid",0,"sshd","pid = 3456, tid = 3456","ret = 0"
"'12:00:00.000089200","'0.000001200","synthetic-host","syscall_entry_getresgid",0,"sshd","pid = 3456, tid = 3456","rgid = 0, egid = 0, sgid = 0"
"'12:00:00.000090400","'0.000001200","synthetic-host","syscall_exit_getresgid",0,"sshd","pid = 3456, tid = 3456","ret = 0"
"'12:00:00.000091600","'0.000001200","synthetic-host","syscall_entry_fadvise64_64",3,"gnome-shell","pid = 3154, tid = 3154","fd = 8, offset = 0, len = 4096, advice = 1"
"'12:00:00.000092800","'0.000001200","synthetic-host","syscall_exit_fadvise64_64",3,"gnome-shell","pid = 3154, tid = 3154","ret = 0"
"'12:00:00.000094000","'0.000001200","synthetic-host","syscall_entry_sync_file_range",3,"gnome-shell","pid = 3154, tid = 3154","fd = 8, offset = 0, nbytes = 4096, flags = 2"
"'12:00:00.000095200","'0.000001200","synthetic-host","syscall_exit_sync_file_range",3,"gnome-shell","pid = 3154, tid = 3154","ret = 0"
"'12:00:00.000096400","'0.000001200","synthetic-host","syscall_entry_epoll_ctl",2,"elasticsearch","pid = 11822, tid = 11822","epfd = 9, op_enum = ( EPOLL_CTL_ADD : container = 1 ), fd = 10, event = data_union = u64 = 0x70000023E"
"'12:00:00.000097600","'0.000001200","synthetic-host","syscall_exit_epoll_ctl",2,"elasticsearch","pid = 11822, tid = 11822","ret = 0"
"'12:00:00.000098800","'0.000001200","synthetic-host","syscall_entry_ioctl",3,"llvmpipe-0","pid = 3154, tid = 3213","fd = 13, cmd = 0x5413, arg = 0x7f8c00003333"
"'12:00:00.000100000","'0.000001200","synthetic-host","syscall_exit_ioctl",3,"llvmpipe-0","pid = 3154, tid = 3213","ret = 0"
"'12:00:00.000101200","'0.000001200","synthetic-host","syscall_entry_eventfd2",1,"lttng","pid = 14341, tid = 14341","count = 0, flags = 0"
"'12:00:00.000102400","'0.000001200","synthetic-host","syscall_exit_eventfd2",1,"lttng","pid = 14341, tid = 14341","ret = 5"
"'12:00:00.000103600","'0.000001200","synthetic-host","syscall_entry_signalfd4",1,"lttng-consumerd","pid = 14323, tid = 14330","ufd = 11, mask = 0x0, flags = 0"
"'12:00:00.000104800","'0.000001200","synthetic-host","syscall_exit_signalfd4",1,"lttng-consumerd","pid = 14323, tid = 14330","ret = 11"
"'12:00:00.000106000","'0.000001200","synthetic-host","syscall_entry_accept",2,"sshd","pid = 3456, tid = 3500","fd = 6, upeer_sockaddr = 0x7f8c00004444, upeer_addrlen = 16"
